location,company,Data,Pay,
서울," (주)롯데리아 더푸드하우스 수서역사점",06:00~22:00,"시급8,720",06/26
경기," 구리SK점",시간협의,"시급8,720",45분전
대전," KFC 유성온천",시간협의,"시급8,720",2시간전
경기," TGIF 롯데일산점",09:30~22:30,"시급8,720",7시간전
경기," VIPS .",시간협의,"시급8,720",06/16
서울," 아이스크림홈런 공부방 강서지국",13:00~18:00,"건별1,800,000",7시간전
서울," 사보텐 교대역점",시간협의,"시급10,464",06/25
충남," (주)맘편한세상",09:00~18:00,"시급10,000",3시간전
서울," 아이스크림홈런 공부방 강서지국",13:00~18:00,"건별1,800,000",7시간전
서울," 아이스크림홈런 공부방 강서지국",13:00~18:00,"건별1,800,000",7시간전
경기," VIPS .",시간협의,"시급8,720",06/17
경북," 아이스크림홈런 공부방 포항지국",13:00~18:00,"월급1,800,000",06/26
경남," 딜버 장유무계점",시간협의,"일급200,000",4시간전
대전," 대교 눈높이 도안 러닝센터",15:00~17:00,"시급8,720",1시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 바로고 노원넥서스_공릉지부",10:00~01:00,"월급3,500,000",1시간전
경북," 아이스크림홈런 공부방 포항지국",13:00~18:00,"월급1,800,000",06/26
경북," 아이스크림홈런 공부방 포항지국",13:00~18:00,"월급1,800,000",06/26
경기," 부릉 성남태평지점",시간협의,"월급5,000,000",3시간전
경기," (주)맘편한세상",09:00~18:00,"시급10,000",3시간전
충남," (주)맘편한세상",09:00~18:00,"시급10,000",3시간전
경기," 아이스크림홈런 공부방 고양지국",13:00~18:00,"월급1,800,000",06/26
서울," 바로고 노원넥서스_공릉지부",10:00~01:00,"월급3,500,000",1시간전
인천," 생각대로 제물포지점",10:00~01:00,"월급5,000,000",19분전
서울," 당신의집사",00:00~24:00,"시급13,000",17분전
경기," VIPS .",시간협의,"시급8,720",06/15
서울," 바로고 중랑넥서스_면목지부",10:00~02:00,"월급4,000,000",1시간전
경기," CU 김포이젠IT동점",15:00~22:00,"시급8,720",8분전
경기," 아이스크림홈런 공부방 고양지국",13:00~18:00,"월급1,800,000",06/26
서울," KFC 압구정1",17:00~22:30,"시급8,720",2시간전
서울," KFC 고대안암",17:00~01:00,"시급8,720",2시간전
서울," KFC 당산역",09:00~00:00,"시급8,720",2시간전
서울," 부릉 노원노원지점",10:00~01:00,"건별3,300",3시간전
경기," (주)지에스네트웍스",09:30~19:30,"월급2,100,000",6시간전
경기," (주)지에스네트웍스",09:30~19:30,"월급2,100,000",6시간전
경기," VIPS .",시간협의,"시급8,720",06/14
경기," 아이스크림홈런 공부방 고양지국",13:00~18:00,"월급1,800,000",06/26
경기," 아이스크림홈런 공부방 오산지국",13:00~18:00,"월급1,800,000",06/26
경기," 아이스크림홈런 공부방 오산지국",13:00~18:00,"월급1,800,000",06/26
서울," 파리바게뜨 이태원경리단점",11:00~18:00,"시급8,720",5시간전
서울," 파리바게뜨 양재하나로점",11:00~16:00,"시급8,800",5시간전
인천," 파리바게뜨 논현웰카운티점",18:00~23:00,"시급8,720",5시간전
서울," 파리바게뜨 양재하나로점",07:00~12:00,"시급8,800",5시간전
경기," 화성남양점",11:00~20:30,"시급8,720",7시간전
인천," KFC 계산동",16:00~23:30,"시급8,720",2시간전
대전," KFC 노은역",09:00~16:00,"시급8,720",2시간전
전남," 대한곱창 여수웅천점",18:00~22:00,"시급10,000",06/20
서울," 버거킹 양재점",시간협의,"시급8,720",47분전
서울," 신세계백화점 강남점",10:00~18:00,"시급8,800",14시간전
서울," 사보텐 교대역점",시간협의,"시급10,464",06/24
경기," 롯데리아 지행역점",00:00~09:00,"시급8,720",1시간전
전남," (주)이마트",08:00~22:00,"시급9,990",1시간전
서울," 바로고 중랑넥서스_면목지부",10:00~02:00,"월급4,000,000",1시간전
서울," 바로고 중랑넥서스_면목지부",10:00~02:00,"월급4,000,000",1시간전
서울," 바로고 성북넥서스_석관지부",10:00~03:00,"월급4,000,000",1시간전
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
서울," 사보텐 경방타임스퀘어점",시간협의,"시급8,720",06/24
서울," (주)캘리스코 사보텐 압구정역점",10:30~21:30,"시급10,464",06/24
서울," (주)캘리스코 사보텐 압구정역점",10:30~21:30,"시급10,464",06/24
충북," 주식회사 캘리스코 사보텐 청주 터미널",시간협의,"시급8,720",06/24
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
전북," 호식이두마리치킨 조촌경암점",18:00~24:00,"시급8,720",06/21
서울," 호식이두마리치킨 대학점",14:30~02:30,"월급3,200,000",06/21
경기," 노브랜드 파주다율점",09:00~22:30,"시급9,990",1시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 부릉 노원노원지점",10:00~01:00,"건별3,300",3시간전
경기," (주)캘리스코 히바린 여주첼시점",시간협의,"시급8,720",06/23
부산," KFC 사상역",시간협의,"시급8,720",2시간전
대전," KFC 노은역",09:00~16:00,"시급8,720",2시간전
인천," 송도현대아울렛점",17:00~22:30,"시급8,720",57분전
경기," KFC 안양호계",시간협의,"연봉23,600,000",2시간전
경기," KFC 안양호계",시간협의,"연봉28,500,000",2시간전
경기," 노브랜드 파주다율점",09:00~22:30,"시급9,990",1시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," KFC 화곡역",시간협의,"시급8,720",2시간전
경기," (유)미소",09:00~18:00,"시급14,600",16분전
부산," 바로고 배달대행 부산화명3허브(B42",10:00~03:00,"월급5,500,000",10분전
서울," 풋락커 코리아 유한회사",시간협의,"시급10,000",7시간전
인천," KFC 계산동",16:00~23:30,"시급8,720",2시간전
경기," 매머드커피 판교",08:00~09:00,"시급8,800",11분전
서울," KFC 강남역",시간협의,"시급8,720",3시간전
경기," (유)미소",09:00~18:00,"시급14,600",16분전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
경기," 영웅배송 스파이더 안산시흥본부",시간협의,"일급200,000",2시간전
경기," (주)이마트",08:00~22:00,"시급9,990",2시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," KFC 강남역",시간협의,"시급8,720",3시간전
서울," KFC 고대안암",17:00~01:00,"시급8,720",3시간전
경기," KFC 하안동",시간협의,"연봉23,600,000",3시간전
경기," KFC 안양일번가",18:00~01:30,"시급8,720",3시간전
부산," 대한곱창 부산대점",시간협의,"월급2,200,000",06/19
경기," KFC 양주고읍",시간협의,"시급8,720",3시간전
서울," 부릉 노원노원지점",10:00~01:00,"건별3,300",3시간전
경기," (주)이마트",09:00~21:00,"시급9,990",2시간전
경기," (주)이마트",09:00~21:00,"시급9,990",2시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
경기," 노브랜드 고양풍동점",09:00~22:30,"시급9,990",2시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
울산," 영웅배송 스파이더 화정지사",시간협의,"일급150,000",2시간전
서울," KFC 서울대입구역",시간협의,"시급8,720",4시간전
경기," KFC 양주고읍",시간협의,"시급8,720",4시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
경기," 노브랜드 경기광주 태전점",시간협의,"시급9,990",2시간전
서울," 바로고 성북넥서스_석관지부",10:00~03:00,"월급4,000,000",1시간전
서울," 바로고 성북넥서스_석관지부",10:00~03:00,"월급4,000,000",1시간전
서울," 캘리스코 사보텐 압구정역점",10:30~21:30,"시급8,720",06/22
서울," 비욘드딜리버리 화곡지점",시간협의,"일급200,000",12시간전
서울," 비욘드딜리버리 화곡지점",시간협의,"일급200,000",12시간전
광주," 사보텐 신세계광주점",시간협의,"시급8,720",06/22
서울," (주)캘리스코",07:30~14:30,"시급8,720",06/20
경기," (주)캘리스코",시간협의,"시급8,720",06/16
충남," 한경기획 청년다방 천안불당점",시간협의,"시급8,720",8시간전
서울," 홍콩반점0410 상봉역점",10:00~22:00,"월급2,800,000",7분전
서울," 바로고 배달대행 [넥서스]동대문전농허",10:00~22:00,"일급200,000",1시간전
경기," VIPS .",시간협의,"시급8,720",32분전
경기," 교촌치킨 화서1호",18:00~24:00,"시급9,000",4분전
경기," VIPS .",시간협의,"시급8,720",2시간전
서울," VIPS .",시간협의,"시급8,720",3시간전
서울," VIPS대방점",시간협의,"시급8,720",3시간전
경기," VIPS .",시간협의,"시급8,720",4시간전
서울," VIPS .",시간협의,"시급8,720",4시간전
서울," VIPS .",시간협의,"시급8,720",4시간전
충남," 한경기획 청년다방 천안불당점",10:00~22:00,"시급8,720",10시간전
충북," 한경기획 청년다방 청주지웰시티점",10:30~16:30,"시급9,000",12시간전
경기," 교촌치킨 우만1호",18:00~22:00,"시급9,000",4분전
경기," 교촌치킨 우만1호",18:00~24:00,"시급12,000",4분전
경기," 교촌치킨 우만1호",11:00~23:00,"시급12,000",4분전
경기," 교촌치킨 우만1호",18:00~02:00,"시급12,000",4분전
경기," 교촌치킨 우만1호",18:00~24:00,"시급12,000",4분전
전남," 한경기획 청년다방 여수학동점",10:30~22:00,"월급2,400,000",06/26
울산," 영웅배송 스파이더 화정지사",시간협의,"일급150,000",2시간전
서울," 호식이두마리치킨 대학점",18:00~23:00,"시급8,720",06/21
서울," 교촌치킨 서울 동대문1호",12:00~24:00,"월급3,200,000",5분전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
광주," 부릉 광주진월지점",09:30~00:30,"건별2,900",3시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
전남," 한경기획 청년다방 여수학동점",17:00~22:00,"시급9,000",06/26
인천," 한경기획 청년다방 인천삼산점",10:00~22:00,"월급2,100,000",06/23
울산," 영웅배송 스파이더 화정지사",시간협의,"일급150,000",2시간전
서울," 영웅배송 스파이더 공릉지사",시간협의,"일급200,000",2시간전
서울," 청소연구소 본사",시간협의,"시급13,000",5시간전
서울," 비욘드딜리버리 화곡지점",시간협의,"일급200,000",12시간전
부산," 대한곱창 부산대점",시간협의,"월급2,200,000",06/19
서울," 풋락커 코리아 유한회사",시간협의,"시급10,000",7시간전
경기," (주)지에스네트웍스",09:30~19:30,"월급2,100,000",6시간전
경기," 호식이두마리치킨 본오1호점",18:00~20:30,"시급8,720",06/20
광주," 더본코리아 롤링파스타 광주충장로점",10:00~22:00,"월급2,600,000",4분전
경기," (주)지에스네트웍스",09:00~18:00,"월급2,100,000",6시간전
전남," 대한곱창 여수웅천점",18:00~22:00,"시급10,000",06/18
충북," 대한곱창 청주지웰점",시간협의,"시급10,500",06/17
경기," 대한곱창 광주초월점",18:00~21:00,"시급9,500",06/17
부산," (주)지에스네트웍스",09:30~18:30,"월급1,823,000",6시간전
서울," 신세계푸드 NBB 거여역점",16:00~23:00,"시급8,900",3분전
경기," 대한곱창 광주초월점",18:00~21:00,"시급9,500",06/17
부산," (주)지에스네트웍스",09:30~18:30,"월급1,823,000",6시간전
대구," 호식이두마리치킨 방촌점",17:00~21:00,"시급8,720",06/19
경남," (주)지에스네트웍스",09:30~18:30,"월급1,823,000",6시간전
경남," (주)지에스네트웍스",09:30~18:30,"월급1,823,000",6시간전
경기," KFC 의정부엔터",시간협의,"시급8,720",4시간전
서울," 호식이두마리치킨 천호1호점",05:00~23:00,"시급9,000",06/19
경기," 호식이두마리치킨 정자1호점",17:30~23:30,"월급1,500,000",06/19
서울," 더본코리아 홍콩반점0410 어린이대공",10:30~22:30,"월급2,600,000",4분전
인천," 생각대로 제물포지점",10:00~02:00,"월급5,000,000",20분전
서울," 더본코리아 홍콩반점0410 어린이대공",10:30~22:30,"월급2,400,000",4분전
서울," 더본코리아 홍콩반점0410 종암점",10:00~22:00,"월급2,600,000",4분전
서울," 노브랜드버거 신금호역점",시간협의,"시급8,900",8분전
경기," KFC 덕소",시간협의,"연봉28,500,000",4시간전
경기," 노브랜드 동패점",09:00~22:30,"시급9,990",2시간전
전북," 더본코리아 한신포차 전북대점",14:30~06:00,"월급2,800,000",5분전
서울," 더본코리아 새마을식당 서초지점",11:00~23:00,"월급2,300,000",6분전
인천," 인천서구연희지점",10:00~10:00,"일급200,000",3시간전
경기," 교촌치킨 안양1번가",18:00~24:00,"시급9,200",5분전
서울," 교촌치킨 일원1동점",17:00~24:00,"시급9,000",6분전
서울," 노브랜드버거 대치점",10:30~18:30,"시급8,900",20분전
경기," 대한곱창 광주초월점",18:00~21:00,"시급9,500",06/17
경기," 대한곱창 마석점",17:00~22:00,"시급9,000",06/16
경기," 대한곱창 수지구청점",15:00~00:00,"월급2,500,000",06/15
충북," 대한곱창 청주동남점",시간협의,"월급2,400,000",06/15
인천," 대한곱창 간석오거리점",시간협의,"시급9,000",06/15
경기," 교촌치킨 경기북부 전곡점",시간협의,"시급8,720",7분전
전남," 교촌치킨 해남점",12:00~24:00,"시급9,000",8분전
경기," 교촌치킨 김포 통진1호",18:00~24:00,"시급11,000",9분전
서울," 교촌치킨 서울 목동오거리",12:00~24:00,"월급2,900,000",10분전
경북," 교촌치킨 구미 옥계",18:00~00:00,"시급9,000",11분전
경기," 교촌치킨 파주 가람마을",17:00~00:30,"시급8,720",12분전
대전," KFC 노은역",시간협의,"시급8,720",4시간전
경기," KFC 이천터미널",시간협의,"시급8,720",4시간전
경기," KFC 이천터미널",시간협의,"연봉28,500,000",4시간전
인천," 대한곱창 간석오거리점",시간협의,"시급9,000",06/15
울산," 매드포갈릭 울산현대백화점",12:00~21:00,"시급8,720",4시간전
부산," 호식이두마리치킨 용호점",17:00~22:00,"시급8,720",06/18
경기," 노브랜드 동패점",09:00~22:30,"시급9,990",2시간전
